,BTC-USD,ETH-USD,BNB-USD,XRP-USD,ADA-USD,SOL-USD,DOGE-USD
2023-09-19 05:00:00+00:00,26807.712890625,1636.50341796875,216.5139617919922,0.5103288888931274,0.25425082445144653,19.80157470703125,0.062338948249816895
2023-09-19 06:00:00+00:00,26823.84375,1636.962890625,216.7374725341797,0.5067793130874634,0.2532216012477875,19.829877853393555,0.062241412699222565
2023-09-19 07:00:00+00:00,26858.384765625,1636.7666015625,216.9752655029297,0.504360020160675,0.2525942325592041,19.824718475341797,0.06226048991084099
2023-09-19 08:00:00+00:00,27034.96484375,1642.623779296875,218.10150146484375,0.5070807337760925,0.254059761762619,20.020435333251953,0.06238241866230965
2023-09-19 09:00:00+00:00,27313.017578125,1654.455810546875,219.19772338867188,0.5093623399734497,0.2564042806625366,20.281299591064453,0.06280820816755295
2023-09-19 10:00:00+00:00,27170.08203125,1646.550048828125,218.2836151123047,0.5091638565063477,0.2557383179664612,20.190677642822266,0.06263232231140137
2023-09-19 11:00:00+00:00,27219.365234375,1647.7158203125,218.28086853027344,0.5094850063323975,0.25608909130096436,20.207382202148438,0.06260928511619568
2023-09-19 12:00:00+00:00,27146.33203125,1644.2301025390625,218.10452270507812,0.5091193914413452,0.2558590769767761,20.005359649658203,0.06257667392492294
2023-09-19 13:00:00+00:00,26978.49609375,1638.515625,217.11526489257812,0.5083048343658447,0.2549651265144348,19.908859252929688,0.06260612607002258
2023-09-19 14:00:00+00:00,27191.130859375,1646.651123046875,217.28099060058594,0.5094876289367676,0.2557411193847656,19.92366600036621,0.06285657733678818
2023-09-19 15:00:00+00:00,27436.025390625,1657.4764404296875,218.35765075683594,0.5113872289657593,0.2570691704750061,20.139244079589844,0.06318814307451248
2023-09-19 16:00:00+00:00,27286.412109375,1650.6904296875,217.70008850097656,0.51027512550354,0.2559448778629303,20.067216873168945,0.06289742141962051
2023-09-19 17:00:00+00:00,27188.673828125,1646.731201171875,217.0654296875,0.5131800174713135,0.2556578814983368,19.943376541137695,0.06275312602519989
2023-09-19 18:00:00+00:00,27132.224609375,1645.318603515625,216.94712829589844,0.5135315656661987,0.2557346820831299,19.89059066772461,0.06266897916793823
2023-09-19 19:00:00+00:00,27200.333984375,1644.72900390625,217.15231323242188,0.5151883363723755,0.25587382912635803,19.924095153808594,0.06261452287435532
2023-09-19 20:00:00+00:00,27187.525390625,1642.4847412109375,216.9742431640625,0.5131224989891052,0.25536054372787476,19.93712615966797,0.06258927285671234
2023-09-19 21:00:00+00:00,27159.375,1642.16748046875,217.0305938720703,0.5129923224449158,0.2553454041481018,20.014616012573242,0.06261808425188065
2023-09-19 22:00:00+00:00,27200.59765625,1642.706298828125,217.22381591796875,0.5142391920089722,0.2556320130825043,20.071090698242188,0.0626661404967308
2023-09-19 23:00:00+00:00,27215.6484375,1643.41064453125,217.22584533691406,0.5141990184783936,0.2552790939807892,20.03790283203125,0.06271200627088547
2023-09-20 00:00:00+00:00,27180.017578125,1641.261962890625,216.65139770507812,0.5127947926521301,0.254619836807251,19.987022399902344,0.06278737634420395
2023-09-20 01:00:00+00:00,27349.701171875,1649.15185546875,217.61776733398438,0.5148598551750183,0.25544092059135437,20.140357971191406,0.06297598034143448
2023-09-20 02:00:00+00:00,27168.15625,1640.5814208984375,216.76348876953125,0.5156148672103882,0.2539386451244354,19.979965209960938,0.0626908466219902
2023-09-20 03:00:00+00:00,27120.984375,1637.6351318359375,216.4470977783203,0.5225270390510559,0.2534029185771942,19.90509796142578,0.062428101897239685
2023-09-20 04:00:00+00:00,27111.3125,1636.9940185546875,216.54632568359375,0.5212549567222595,0.2544546127319336,19.926462173461914,0.06245628371834755
2023-09-20 05:00:00+00:00,27039.16015625,1634.3035888671875,216.1081085205078,0.5185742378234863,0.25358402729034424,19.91907501220703,0.062331948429346085
2023-09-20 06:00:00+00:00,27067.962890625,1634.7591552734375,216.3990936279297,0.5150615572929382,0.25313377380371094,19.878921508789062,0.06232185289263725
2023-09-20 07:00:00+00:00,27099.36328125,1634.3138427734375,216.41709899902344,0.515187680721283,0.2533400058746338,19.94633674621582,0.062367334961891174
2023-09-20 08:00:00+00:00,27191.67578125,1637.935302734375,216.92242431640625,0.5157357454299927,0.2537913918495178,20.095726013183594,0.06246677786111832
2023-09-20 09:00:00+00:00,27036.716796875,1626.5872802734375,215.57359313964844,0.5136105418205261,0.2521251440048218,19.983701705932617,0.06208845227956772
2023-09-20 10:00:00+00:00,27071.201171875,1628.6717529296875,215.9330596923828,0.5127376317977905,0.25243911147117615,20.109649658203125,0.06214543804526329
2023-09-20 11:00:00+00:00,27100.3515625,1629.9053955078125,216.05026245117188,0.515498697757721,0.2527627944946289,20.078874588012695,0.06218458712100983
2023-09-20 12:00:00+00:00,27075.70703125,1626.830322265625,215.69735717773438,0.5133345127105713,0.25219565629959106,19.995424270629883,0.06207539513707161
2023-09-20 13:00:00+00:00,27167.57421875,1631.77685546875,216.43026733398438,0.5144628286361694,0.25368472933769226,20.242822647094727,0.062300436198711395
2023-09-20 14:00:00+00:00,27146.99609375,1628.5963134765625,216.11007690429688,0.515903890132904,0.25471460819244385,20.301206588745117,0.062272872775793076
2023-09-20 15:00:00+00:00,27182.83984375,1629.28076171875,215.99342346191406,0.518439531326294,0.25524187088012695,20.216110229492188,0.06232929602265358
2023-09-20 16:00:00+00:00,27162.9453125,1627.54052734375,215.7847900390625,0.5181620121002197,0.25488218665122986,20.168737411499023,0.062326859682798386
2023-09-20 17:00:00+00:00,27238.326171875,1630.47509765625,216.0404510498047,0.5195587873458862,0.25467047095298767,20.32790756225586,0.062409985810518265
2023-09-20 18:00:00+00:00,27178.345703125,1632.711181640625,216.1283721923828,0.520839273929596,0.25590085983276367,20.30622100830078,0.06261928379535675
2023-09-20 19:00:00+00:00,26946.357421875,1617.0672607421875,214.5012664794922,0.5162069797515869,0.25168830156326294,20.131755828857422,0.062184955924749374
2023-09-20 20:00:00+00:00,27072.369140625,1622.6348876953125,214.32037353515625,0.5174781084060669,0.251645028591156,20.310163497924805,0.06246143952012062
2023-09-20 21:00:00+00:00,27133.921875,1626.716552734375,214.70477294921875,0.5236895680427551,0.2521446943283081,20.435075759887695,0.06271442025899887
2023-09-20 22:00:00+00:00,27099.75390625,1623.1060791015625,214.11346435546875,0.5210562348365784,0.2516326606273651,20.28266716003418,0.06261654198169708
2023-09-20 23:00:00+00:00,27131.5546875,1622.738525390625,214.34671020507812,0.521338164806366,0.2516234219074249,20.303232192993164,0.06262810528278351
2023-09-21 00:00:00+00:00,27053.494140625,1621.06201171875,214.59974670410156,0.5172006487846375,0.2521975338459015,20.17107391357422,0.0625089779496193
2023-09-21 01:00:00+00:00,27028.373046875,1617.773681640625,214.19268798828125,0.5148773789405823,0.25195953249931335,20.023422241210938,0.06250286102294922
2023-09-21 02:00:00+00:00,26970.09765625,1617.9232177734375,214.25381469726562,0.5152800679206848,0.25136634707450867,20.032623291015625,0.06251657009124756
2023-09-21 03:00:00+00:00,27022.046875,1622.6483154296875,214.97462463378906,0.518172562122345,0.25109320878982544,20.162086486816406,0.06277669966220856
2023-09-21 04:00:00+00:00,27095.580078125,1624.1324462890625,214.7552032470703,0.5169141292572021,0.25101619958877563,20.106779098510742,0.06309966742992401
2023-09-21 05:00:00+00:00,27075.259765625,1623.97998046875,214.26397705078125,0.516620934009552,0.2505923807621002,19.987783432006836,0.06290483474731445
2023-09-21 06:00:00+00:00,27069.623046875,1621.4366455078125,213.92538452148438,0.5134052038192749,0.24995841085910797,19.924089431762695,0.06271495670080185
2023-09-21 07:00:00+00:00,26987.41796875,1617.989013671875,213.34490966796875,0.5095958113670349,0.24971793591976166,19.90351676940918,0.06256671994924545
2023-09-21 08:00:00+00:00,26927.673828125,1617.536376953125,213.07272338867188,0.5080139636993408,0.24950501322746277,19.886764526367188,0.06249357387423515
2023-09-21 09:00:00+00:00,26729.2109375,1609.0577392578125,211.5635986328125,0.5080057978630066,0.24851323664188385,19.624923706054688,0.06207606568932533
2023-09-21 10:00:00+00:00,26657.642578125,1594.2716064453125,209.8291778564453,0.5034922361373901,0.24725626409053802,19.59824562072754,0.06163986399769783
2023-09-21 11:00:00+00:00,26721.892578125,1593.392822265625,210.4351806640625,0.5050960183143616,0.24796992540359497,19.5920352935791,0.061725448817014694
2023-09-21 12:00:00+00:00,26641.03515625,1590.3531494140625,211.17727661132812,0.5055823922157288,0.24822843074798584,19.62194061279297,0.06169501692056656
2023-09-21 13:00:00+00:00,26414.3125,1576.92529296875,209.96871948242188,0.5034098625183105,0.2473069429397583,19.389751434326172,0.0614105686545372
2023-09-21 14:00:00+00:00,26578.07421875,1583.279296875,210.84640502929688,0.5052028894424438,0.24832980334758759,19.498409271240234,0.06169037148356438
2023-09-21 15:00:00+00:00,26606.060546875,1584.570556640625,210.85714721679688,0.5056455135345459,0.248623326420784,19.621095657348633,0.06170174106955528
2023-09-21 16:00:00+00:00,26595.74609375,1587.399658203125,210.7464599609375,0.5052655339241028,0.24808038771152496,19.57594871520996,0.06156439334154129
2023-09-21 17:00:00+00:00,26662.625,1589.2220458984375,211.03257751464844,0.5087934136390686,0.24834632873535156,19.649511337280273,0.061592936515808105
2023-09-21 18:00:00+00:00,26622.916015625,1591.615234375,210.89796447753906,0.5101520419120789,0.248004749417305,19.700170516967773,0.06156298145651817
2023-09-21 19:00:00+00:00,26621.3671875,1590.3526611328125,210.69906616210938,0.5109162330627441,0.2474288046360016,19.6285400390625,0.061518240720033646
2023-09-21 20:00:00+00:00,26591.982421875,1588.247314453125,210.52328491210938,0.5081992149353027,0.24648058414459229,19.598722457885742,0.06143508106470108
2023-09-21 21:00:00+00:00,26593.66015625,1587.2314453125,210.6309051513672,0.5072388052940369,0.24578885734081268,19.54842185974121,0.061329372227191925
2023-09-21 22:00:00+00:00,26583.955078125,1585.560302734375,210.693603515625,0.5081990361213684,0.24620135128498077,19.539716720581055,0.061408013105392456
2023-09-21 23:00:00+00:00,26567.2265625,1584.241943359375,210.77676391601562,0.5071700215339661,0.24545417726039886,19.478960037231445,0.06134852394461632
2023-09-22 00:00:00+00:00,26641.6796875,1590.917724609375,211.16282653808594,0.5089977979660034,0.24583037197589874,19.472829818725586,0.06146489083766937
2023-09-22 01:00:00+00:00,26632.12890625,1591.250244140625,211.46131896972656,0.5100427865982056,0.24593500792980194,19.595848083496094,0.06158273667097092
2023-09-22 02:00:00+00:00,26568.818359375,1588.59130859375,211.5333709716797,0.510120689868927,0.24487023055553436,19.545669555664062,0.06153144687414169
2023-09-22 03:00:00+00:00,26626.3671875,1594.3212890625,211.85572814941406,0.5123221278190613,0.24617566168308258,19.66666030883789,0.06162096932530403
2023-09-22 04:00:00+00:00,26650.787109375,1594.37060546875,211.4608917236328,0.513096034526825,0.24620382487773895,19.69512176513672,0.06162289157509804
2023-09-22 05:00:00+00:00,26651.30078125,1593.56982421875,211.2747039794922,0.5123230218887329,0.2459317296743393,19.673477172851562,0.061649173498153687
2023-09-22 06:00:00+00:00,26611.91015625,1591.51611328125,210.7328643798828,0.5080648064613342,0.24554340541362762,19.61595916748047,0.06161630526185036
2023-09-22 07:00:00+00:00,26681.646484375,1596.0418701171875,211.39173889160156,0.5109840631484985,0.24580411612987518,19.633377075195312,0.06174779310822487
2023-09-22 08:00:00+00:00,26672.140625,1596.5723876953125,211.2710418701172,0.5090695023536682,0.24533064663410187,19.728740692138672,0.061733268201351166
2023-09-22 09:00:00+00:00,26638.888671875,1594.9801025390625,211.19461059570312,0.5097798705101013,0.24520349502563477,19.717649459838867,0.06169712170958519
2023-09-22 10:00:00+00:00,26593.5234375,1593.473388671875,210.84274291992188,0.5084137916564941,0.24513643980026245,19.625078201293945,0.06157466769218445
2023-09-22 11:00:00+00:00,26638.599609375,1596.965087890625,211.12646484375,0.5103141665458679,0.24518229067325592,19.68332290649414,0.0616493746638298
2023-09-22 12:00:00+00:00,26585.759765625,1595.163818359375,210.838623046875,0.5096943378448486,0.24446943402290344,19.590356826782227,0.061564188450574875
2023-09-22 13:00:00+00:00,26587.82421875,1594.970703125,210.5439910888672,0.5104871988296509,0.24446652829647064,19.532121658325195,0.0615118034183979
2023-09-22 14:00:00+00:00,26660.853515625,1597.590087890625,210.73416137695312,0.5114250183105469,0.24510207772254944,19.554798126220703,0.06157403066754341
2023-09-22 15:00:00+00:00,26634.451171875,1593.430419921875,210.80624389648438,0.5113855004310608,0.24492371082305908,19.496265411376953,0.06153044477105141
2023-09-22 16:00:00+00:00,26598.845703125,1590.083984375,210.3629150390625,0.5094038844108582,0.2437855452299118,19.373411178588867,0.06136973574757576
2023-09-22 17:00:00+00:00,26586.5625,1592.1297607421875,210.5501708984375,0.5139315128326416,0.2437109500169754,19.3856201171875,0.06142008677124977
2023-09-22 18:00:00+00:00,26594.39453125,1594.6640625,210.93246459960938,0.5147610306739807,0.2441033273935318,19.34947967529297,0.06151115149259567
2023-09-22 19:00:00+00:00,26537.8203125,1592.4530029296875,210.6177978515625,0.5146096348762512,0.24381904304027557,19.373132705688477,0.061433371156454086
2023-09-22 20:00:00+00:00,26533.45703125,1591.4427490234375,210.3408203125,0.5122026801109314,0.24380601942539215,19.343061447143555,0.0613868348300457
2023-09-22 21:00:00+00:00,26569.17578125,1593.666748046875,211.1289825439453,0.5131515860557556,0.24435287714004517,19.396900177001953,0.061478305608034134
2023-09-22 22:00:00+00:00,26581.19921875,1594.5054931640625,211.2334747314453,0.5138770937919617,0.24499233067035675,19.463300704956055,0.061540402472019196
2023-09-22 23:00:00+00:00,26576.162109375,1593.2315673828125,211.1434783935547,0.5125191807746887,0.24492527544498444,19.437673568725586,0.06153108924627304
2023-09-23 00:00:00+00:00,26599.560546875,1595.3868408203125,211.33392333984375,0.5121482610702515,0.24509528279304504,19.44822120666504,0.06162504479289055
2023-09-23 01:00:00+00:00,26580.595703125,1595.6119384765625,211.32945251464844,0.5119239091873169,0.24497918784618378,19.506546020507812,0.0617019422352314
2023-09-23 02:00:00+00:00,26554.33203125,1592.9898681640625,210.8820343017578,0.5128891468048096,0.24446851015090942,19.38058853149414,0.06160307675600052
2023-09-23 03:00:00+00:00,26538.498046875,1591.681640625,210.45135498046875,0.5122183561325073,0.244752898812294,19.39492416381836,0.061542611569166183
2023-09-23 04:00:00+00:00,26550.34765625,1592.2705078125,210.54171752929688,0.5122089982032776,0.24524982273578644,19.426437377929688,0.06164069473743439
2023-09-23 05:00:00+00:00,26550.86328125,1593.90576171875,210.59898376464844,0.5126553773880005,0.24564290046691895,19.4205265045166,0.0616496205329895
2023-09-23 06:00:00+00:00,26576.783203125,1594.5645751953125,210.8363494873047,0.5131694078445435,0.24555671215057373,19.493560791015625,0.06166260689496994
2023-09-23 07:00:00+00:00,26577.828125,1594.1583251953125,210.86358642578125,0.5124532580375671,0.24544133245944977,19.51544952392578,0.061608780175447464
2023-09-23 08:00:00+00:00,26576.068359375,1593.8154296875,210.95555114746094,0.5131193399429321,0.24586641788482666,19.518070220947266,0.06160791963338852
2023-09-23 09:00:00+00:00,26577.357421875,1593.1136474609375,210.83448791503906,0.5126844644546509,0.2458135485649109,19.50336456298828,0.06160180643200874
2023-09-23 10:00:00+00:00,26576.34375,1592.8109130859375,210.82290649414062,0.5118280053138733,0.24633075296878815,19.495729446411133,0.061589308083057404
2023-09-23 11:00:00+00:00,26579.974609375,1593.32470703125,210.88182067871094,0.5126866102218628,0.24644483625888824,19.516151428222656,0.06159276142716408
2023-09-23 12:00:00+00:00,26576.341796875,1592.5196533203125,210.8524932861328,0.5112146139144897,0.24578092992305756,19.442588806152344,0.06162679195404053
2023-09-23 13:00:00+00:00,26581.396484375,1592.3623046875,210.7364959716797,0.5096969604492188,0.24546387791633606,19.391836166381836,0.061539698392152786
2023-09-23 14:00:00+00:00,26572.849609375,1592.268310546875,210.71278381347656,0.5104283690452576,0.2456267774105072,19.41436004638672,0.0616256445646286
2023-09-23 15:00:00+00:00,26575.89453125,1590.7138671875,210.58889770507812,0.5098087787628174,0.2453054040670395,19.33414649963379,0.061444345861673355
2023-09-23 16:00:00+00:00,26602.744140625,1593.91064453125,210.74896240234375,0.5101370811462402,0.24539388716220856,19.401613235473633,0.06164064630866051
2023-09-23 17:00:00+00:00,26596.896484375,1591.491455078125,210.4940185546875,0.5103660821914673,0.2459423840045929,19.429180145263672,0.06163403019309044
2023-09-23 18:00:00+00:00,26613.771484375,1593.0465087890625,210.53115844726562,0.5101140141487122,0.24598650634288788,19.45271873474121,0.061608895659446716
2023-09-23 19:00:00+00:00,26615.03125,1595.0689697265625,210.79034423828125,0.510463297367096,0.24644654989242554,19.487382888793945,0.06167728081345558
2023-09-23 20:00:00+00:00,26593.35546875,1593.697998046875,210.5682373046875,0.509299099445343,0.24602143466472626,19.460729598999023,0.061581648886203766
2023-09-23 21:00:00+00:00,26575.75,1593.285888671875,210.52423095703125,0.5088894367218018,0.24580872058868408,19.463438034057617,0.061537716537714005
2023-09-23 22:00:00+00:00,26573.17578125,1591.2099609375,210.41552734375,0.5083286166191101,0.2458428293466568,19.430736541748047,0.06145893409848213
2023-09-23 23:00:00+00:00,26579.787109375,1593.9119873046875,210.5786590576172,0.5079602003097534,0.24612568318843842,19.477693557739258,0.061528708785772324
2023-09-24 00:00:00+00:00,26569.6875,1592.7281494140625,210.3689727783203,0.5079510807991028,0.24543236196041107,19.496627807617188,0.06144893914461136
2023-09-24 01:00:00+00:00,26589.955078125,1594.0576171875,210.45709228515625,0.5078386664390564,0.2453070878982544,19.609405517578125,0.0615600124001503
2023-09-24 02:00:00+00:00,26587.43359375,1594.08935546875,210.44859313964844,0.5090847015380859,0.24535934627056122,19.61869239807129,0.0615818053483963
2023-09-24 03:00:00+00:00,26573.603515625,1592.5078125,210.21694946289062,0.5085046887397766,0.24529863893985748,19.568357467651367,0.061559904366731644
2023-09-24 04:00:00+00:00,26571.26953125,1592.6571044921875,210.16014099121094,0.5084655284881592,0.24498510360717773,19.567087173461914,0.0615534745156765
2023-09-24 05:00:00+00:00,26559.859375,1592.5592041015625,210.37179565429688,0.5088667273521423,0.2451099455356598,19.551773071289062,0.06157581880688667
2023-09-24 06:00:00+00:00,26558.31640625,1592.3599853515625,210.43194580078125,0.5085436701774597,0.24512548744678497,19.58035659790039,0.061525408178567886
2023-09-24 07:00:00+00:00,26565.791015625,1592.0184326171875,210.49073791503906,0.5084081888198853,0.24550136923789978,19.617326736450195,0.061503779143095016
2023-09-24 08:00:00+00:00,26583.515625,1594.2547607421875,210.84201049804688,0.5091217160224915,0.24583923816680908,19.624454498291016,0.06160656735301018
2023-09-24 09:00:00+00:00,26589.5859375,1593.9385986328125,210.68019104003906,0.5100588202476501,0.24577783048152924,19.598575592041016,0.0615943968296051
2023-09-24 10:00:00+00:00,26582.443359375,1592.6622314453125,210.52197265625,0.5099006295204163,0.24557508528232574,19.561931610107422,0.061488986015319824
2023-09-24 11:00:00+00:00,26600.13671875,1594.0426025390625,210.81663513183594,0.5112037062644958,0.24563029408454895,19.58913803100586,0.06152145192027092
2023-09-24 12:00:00+00:00,26608.513671875,1595.4515380859375,210.91030883789062,0.5108906030654907,0.24591940641403198,19.61542320251465,0.06156274303793907
2023-09-24 13:00:00+00:00,26598.95703125,1595.18701171875,210.72210693359375,0.5103505253791809,0.2458883374929428,19.542844772338867,0.06156023219227791
2023-09-24 14:00:00+00:00,26589.416015625,1595.28271484375,210.66384887695312,0.5104190707206726,0.24550947546958923,19.52391242980957,0.061594996601343155
2023-09-24 15:00:00+00:00,26579.681640625,1590.962890625,210.73890686035156,0.5097905993461609,0.24543970823287964,19.53643035888672,0.061526186764240265
2023-09-24 16:00:00+00:00,26575.783203125,1591.24365234375,210.51708984375,0.5088219046592712,0.24525457620620728,19.504993438720703,0.06153368204832077
2023-09-24 17:00:00+00:00,26679.279296875,1599.0146484375,211.0850372314453,0.5105209350585938,0.24603071808815002,19.630661010742188,0.06170084327459335
2023-09-24 18:00:00+00:00,26598.302734375,1590.5416259765625,210.44332885742188,0.5090497136116028,0.2455071061849594,19.604185104370117,0.061539601534605026
2023-09-24 19:00:00+00:00,26456.1796875,1586.6572265625,209.6912384033203,0.507466197013855,0.24460811913013458,19.47976303100586,0.06121285259723663
2023-09-24 20:00:00+00:00,26501.744140625,1590.2999267578125,209.68154907226562,0.5065951943397522,0.2447878122329712,19.47833824157715,0.061150096356868744
2023-09-24 21:00:00+00:00,26520.697265625,1589.9891357421875,209.8013153076172,0.5068482160568237,0.24504950642585754,19.484601974487305,0.06115642189979553
2023-09-24 22:00:00+00:00,26495.90625,1589.355712890625,209.746826171875,0.5072928667068481,0.24493154883384705,19.502758026123047,0.061134807765483856
2023-09-24 23:00:00+00:00,26262.2109375,1581.10498046875,208.2560577392578,0.5023440718650818,0.24301332235336304,19.373615264892578,0.060735877603292465
2023-09-25 00:00:00+00:00,26219.494140625,1578.63623046875,208.34788513183594,0.5005468726158142,0.24352218210697174,19.35794448852539,0.06079602986574173
2023-09-25 01:00:00+00:00,26172.798828125,1575.8529052734375,208.4253692626953,0.4999904930591583,0.24414563179016113,19.35811424255371,0.06087059527635574
2023-09-25 02:00:00+00:00,26192.9609375,1579.7738037109375,208.8072967529297,0.5022203326225281,0.24452190101146698,19.48626708984375,0.060978181660175323
2023-09-25 03:00:00+00:00,26156.28125,1577.7147216796875,208.86090087890625,0.5023664236068726,0.24417757987976074,19.484355926513672,0.060892146080732346
2023-09-25 04:00:00+00:00,26141.822265625,1578.3104248046875,209.02430725097656,0.502336859703064,0.24485181272029877,19.475852966308594,0.0608891136944294
2023-09-25 05:00:00+00:00,26112.4140625,1576.7977294921875,208.7587890625,0.4987345337867737,0.2444382756948471,19.437679290771484,0.06077229231595993
2023-09-25 06:00:00+00:00,26149.953125,1578.96337890625,209.0930938720703,0.4967827796936035,0.24484461545944214,19.43617820739746,0.06080271303653717
2023-09-25 07:00:00+00:00,26172.314453125,1580.0975341796875,209.39146423339844,0.4960569143295288,0.2451491355895996,19.48040008544922,0.0608794242143631
2023-09-25 08:00:00+00:00,26125.19140625,1577.5487060546875,209.0347137451172,0.49435338377952576,0.2447555661201477,19.44154167175293,0.06080467998981476
2023-09-25 09:00:00+00:00,26066.146484375,1573.40185546875,208.77467346191406,0.4945453405380249,0.24423278868198395,19.44045066833496,0.060675326734781265
2023-09-25 10:00:00+00:00,26094.826171875,1574.322021484375,208.86097717285156,0.4956529140472412,0.24483655393123627,19.493059158325195,0.06073487922549248
2023-09-25 11:00:00+00:00,26063.38671875,1568.2781982421875,208.13006591796875,0.4953831434249878,0.24325740337371826,19.53377914428711,0.060599956661462784
2023-09-25 12:00:00+00:00,26090.8515625,1570.415771484375,208.13153076171875,0.4969540238380432,0.2438136786222458,19.50797462463379,0.06071086972951889
2023-09-25 13:00:00+00:00,26161.03515625,1575.6265869140625,208.92930603027344,0.49723780155181885,0.24425029754638672,19.55548667907715,0.06080606207251549
2023-09-25 14:00:00+00:00,26120.603515625,1574.533203125,208.4683380126953,0.49622246623039246,0.24408945441246033,19.46689796447754,0.06081909313797951
2023-09-25 15:00:00+00:00,26233.19140625,1583.970947265625,209.0244140625,0.4988797903060913,0.24512700736522675,19.56289291381836,0.06099647283554077
2023-09-25 16:00:00+00:00,26334.0546875,1590.8828125,210.21340942382812,0.5009424090385437,0.24534812569618225,19.61625099182129,0.06110701709985733
2023-09-25 17:00:00+00:00,26357.564453125,1592.8052978515625,210.25123596191406,0.5054774284362793,0.24548502266407013,19.584558486938477,0.061081502586603165
2023-09-25 18:00:00+00:00,26340.59375,1591.69873046875,209.8811798095703,0.5049765110015869,0.24546460807323456,19.558427810668945,0.061048947274684906
2023-09-25 19:00:00+00:00,26344.58203125,1591.6715087890625,209.9275665283203,0.5058898329734802,0.24509188532829285,19.527393341064453,0.06099281832575798
